"request_id","start_date","end_date","agency_name","type_of_notice_description","category_description","short_title","selection_method_description","section_name","special_case_reason_description","pin","due_date","address_to_request","contact_name","contact_phone","email","contract_amount","contact_fax","additional_description_1","additional_description_2","additional_description_3","other_info_1","other_info_2","other_info_3","vendor_name","vendor_address","printout_1","printout_2","printout_3","document_links","event_date","building_name","street_address_1","street_address_2","city","state","zip_code"
"20230729108","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039238",,,,,,"10104996",,,,,,,,"THE GREATER RIDGEWOOD YOUTH COUNCIL INC","5903 Summerfield St , Ridgewood, NY 11385-5936",,,,,,,,,,,
"20230729118","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Teen and Early RAPP NAE - Plus Allowance","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0065001",,,,,,"2611971.15",,"<p>Domestic Violence Services (DVS) and the Mayors Office to End Gender-Based Violence (ENDGBV) wishes to extend the Teen and Early RAPP contracts by 18 months through a Negotiated Acquisition Extension (NAE) in anticipation of a new solicitation being slated to start on January 1, 2025. Teen RAPP and Early RAPP will be included in the same NAE. Due to staffing issues and a change in program leadership in the DVS unit, more time is needed to evaluate and discuss changes to the scope of the Teen and Early RAPP Program. There is also a 25% allowance being added to this contract. Statement of Services and Support of Incumbent Provider for this NAE: The following are the Teen and Early RAPP services being provided by Day One: Early RAPP is a Human Service program that seeks to help middle schoolers identify unhealthy behaviors to prevent them from forming patterns of abuse while learning to build healthy relationship skills at a critical time in their development. Importantly, Early RAPP works to create a school culture that supports those respectful relationships and creates safe spaces for young people to seek help for themselves and their peers.  It is important for this provider to continue work until the new RFP is put into place in 2025. </p>",,,"This is a NAE with incumbent provider, Day One New York, Inc., to maintain continuity of services for the minimum amount of time until a new RFP is processed, according to PPB Rule 3-01 (d)(2)(vii). The one year NAE is needed to continue services while vendor prepares response to open-ended RFP.",,,"DAY ONE NEW YORK INC.","11 Park Place Suite 701 , New York, NY 10007",,,,,,,,,,,
"20230729111","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039291",,,,,,"2695491",,,,,,,,"PHIPPS NEIGHBORHOODS INC","902 BROADWAY 13TH FL , NEW YORK, NY 10010-6033",,,,,,,,,,,
"20230729103","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Health and Mental Hygiene","Award","Human Services/Client Services","SUPPORTIVE HOUSING SERVICES","Renewal","Procurement",,"81619P8219KXLR001",,,,,,"6427918",,,,,,,,"POSTGRADUATE CENTER FOR MENTAL HEALTH","158 EAST 35TH STREET , NEW YORK, NY 10016-4102",,,,,,,,,,,
"20230729104","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Buildings","Award","Services (other than human services)","Scanning of Microfilm","Required Method (including Preferred Source)","Procurement",,"81023M0001001",,,,,,"71140",,"<p>Microfilm Scanning of Certificates of Occupancy & Application Dockets</p>",,,,,,"NEW YORK STATE INDUSTRIES FOR THE DISABLED INC","11 COLUMBIA CIRCLE DRIVE , ALBANY, NY 12203-5156",,,,,,,,,,,
"20230729114","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039046",,,,,,"3599022",,,,,,,,"COALITION FOR HISPANIC FAMILY SERVICES","315 WYCKOFF AVE , BROOKLYN, NY 11237",,,,,,,,,,,
"20230729120","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Information Technology and Telecommunications","Award","Services (other than human services)","7-858-0285A - APPLICATIONS OPERATIONS ENGINEER","M/WBE Noncompetitive Small Purchase","Procurement",,"85823W0137001",,,,,,"200200",,,,,,,,"UNIQUE COMP INC","27-08 42ND ROAD , LONG ISLAND CITY, NY 11101",,,,,,,,,,,
"20230729115","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Homeless Services","Award","Human Services/Client Services","ADULT FAMILY Sanctuary Facility at 4387 Third Avenue, Bronx, NY","Emergency Purchase","Procurement",,"07123E0052001",,,,,,"4141447",,,,,,,,"NEW HOPE HOUSING CORPORATION","24 Snyder Avenue , Brooklyn, NY 11226",,,,,,,,,,,
"20230727124","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Comptroller","Award","Services (other than human services)","Mandiant Penetration Testing Services","Request for Quote","Procurement",,"01523BIST66590",,,,,,"467426",,,,,,,,"Quality and Assurance Technology",,,,,,,,,,,,
"20230728124","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Information Technology and Telecommunications","Award","Goods","ELASTICSEARCH LICENSE RENEWAL","M/WBE Noncompetitive Small Purchase","Procurement",,"85824W0012001",,,,,,"732860",,,,,,,,"RAJ SOMAS","PO Box 404 , Tappan, NY 10983-0404",,,,,,,,,,,
"20230729110","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039157",,,,,,"5318628",,,,,,,,"UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","184  ELDRIDGE STREET , NEW YORK, NY 10002",,,,,,,,,,,
"20230729119","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Non-Residential DV/Home+ with Allowance - HELP Roads","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0056001",,,,,,"1003585.36",,"<p>The Department of Social Services Office of Domestic Violence Services (DVS) is requesting a Negotiated Acquisition Extension (NAE) to extend Non-Residential services, provided by H.E.L.P Roads, for 12 months, to provide more time to release a new RFP. Due to staffing issues and a change in program leadership in the DVS unit, more time is needed to evaluate and discuss changes to the scope of the Non-Residential Domestic Violence Program.</p><p>This includes ENDGBV funding for the Base - $677,209.29; Home- $125,659; 25% Allowance - $200,717.07. Contract total amount - $1,003,585.36. Procurement and award are in accordance with PPB Rule Section 3-01(d)(2)(vii) for the reasons set forth herein.<br>Contract Term: 7/1/2023 - 6/30/2024</p>",,,"This is a NAE with incumbent provider, H.E.L.P Social Service Corporation, to maintain continuity of critical Non-Residential services for HRA clients for the minimum amount of time until a new RFP is processed, according to PPB Rule 3-01 (d)(2)(vii). The one year NAE is needed to continue services while vendor prepares response to open-ended RFP.",,,"HELP SOCIAL SERVICE CORPORATION","115 EAST 13TH STREET , NEW YORK, NY 10003",,,,,,,,,,,
"20230729117","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Homeless Services","Award","Human Services/Client Services","NAE + Allowance - Bushwick Family Shelter","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","07123N0014001",,,,,,"5027869",,"<p>The Office of Families with Children (FWC) of the Department of Homeless Services (DHS) is requesting a Negotiated Acquisition Extension (NAE)  to extend  for 12 months the Volunteers of America - Bushwick Family Shelter contract  in order to provide more time to release a new RFP and to  ensure the continuity of critical  services for homeless families, provided by incumbent provider Volunteers of America Greater New York Inc. for one year, until new contract is in place. The site services 87 Families with Children and is located at 1675 Broadway, Brooklyn, NY 11207. Contract Term: 7/1/2023 - 6/30/2024. The total contract amount is $5,027,869.00  and includes Allowance for Repairs and a  25% Allowance which will eliminate the administrative burden of processing amendments for anticipated budget increases such as cost of living increase and changes in indirect cost rates and other funding increases, as follows: Annual Contract Amount: $3,656,632.00, Allowance for Repairs: $365,663.00, 25% Allowance (Miscellaneous): $1,005,574.00.  The requested procurement is  in accordance with Section 3-01(d)(2)(vii) of the PPB rules. </p>",,,"This is a Negotiated Acquisition Extension for  the Volunteers of America - Bushwick Family Shelter contract  in order to provide more time to release a new RFP and to  ensure the continuity of critical  services for homeless families, delivered by incumbent provider Volunteers of America Greater New York Inc.  for one year, until new contract is in place.  The requested procurement is  in accordance with Section 3-01(d)(2)(vii) of the PPB rules.",,,"VOLUNTEERS OF AMERICA GREATER NEW YORK INC","135 West 50 Street 9th Floor, New York, NY 10020",,,,,,,,,,,
"20230729113","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039003",,,,,,"659241",,,,,,,,"JEWISH INSTITUTE OF QUEENS","60-05 WOODHAVEN BLVD , ELMHURST, NY 11373",,,,,,,,,,,
"20230729109","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039260",,,,,,"514995",,,,,,,,"LOWER EASTSIDE GIRLS CLUB OF NY","101 Avenue D , New York, NY 10009-5446",,,,,,,,,,,
"20230729112","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039052",,,,,,"3176193",,,,,,,,"GOOD SHEPHERD SERVICES","305 SEVENTH AVE 9TH FL , NEW YORK, NY 10001-6008",,,,,,,,,,,
"20230729107","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","Youth Training Programming","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0050001",,,,,,"973960",,,,,,,,"OPPORTUNITIES FOR A BETTER TOMORROW INC","882 3rd Avenue, 10th Floor , BROOKLYN, NY 11232",,,,,,,,,,,
"20230729102","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Environmental Protection","Award","Goods","BWT-SDP-1: OEM Sanitaire Diffuser Parts FOR DEP-BWT CITYWIDE VARIOUS WASTEWATER RESOURCE RECOVERY FACILITIES","Sole Source","Procurement","Other (Describe below in Other Legally Mandated Information)","82622S0013001",,,,,,"1065996.97",,"<p>The Vendor / Contractor shall furnish all labor, materials and equipment as required for the manufacture and complete delivery of all diffuser parts specified herein this Contract. All materials shall be delivered to DEP-BWT plants / facilities and be neatly stored within the Facilities at locations designated by the respective Plant Superintendents or their representatives. The Contractor shall provide all qualified labor and mobile high loader, crane or other equipment necessary with NYC licensed operator if necessary for the satisfactory delivery, and unloading. City equipment and labor shall not be provided in the loading or unloading of the equipment and parts.</p>",,,,,,"FLEET PUMP & SERVICE GROUP INC","6 International Drive STE 210, Rye Brook, NY 10573",,,,,,,,,,,
"20230729106","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","youth training programming","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0051001",,,,,,"972367",,,,,,,,"OPPORTUNITIES FOR A BETTER TOMORROW INC","882 3rd Avenue, 10th Floor , BROOKLYN, NY 11232",,,,,,,,,,,
"20230729101","2023-08-04T00:00:00.000","2023-08-04T00:00:00.000","Design and Construction","Award","Construction Related Services","PROCONTRL, Renewal for RC for Project Controls Support","Renewal","Procurement",,"85021P8048KXLR001",,,,,,"1500000",,"<p>In Connection with Various Infrastructure and Public Building Projects, Citywide.</p>",,,,,,"ARCADIS OF NEW YORK INC","One Lincoln Center 110 West Fayette St., Suite 300, Syracuse, NY 13202",,,,,,,,,,,
"20230728103","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Transportation","Award","Services (other than human services)","IBM Maximo Asset Management for Staten Island Ferry","Intergovernmental Purchase","Procurement",,"84123O0003001",,,,,,"144008.7",,,,,,,,"MIRACLE SOFTWARE SYSTEMS INC","45625 GRAND RIVER AVE , NOVI, MI 48374",,,,,,,,,,,
"20230728104","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039022",,,,,,"915753",,,,,,,,"KIPP ACADEMY CHARTER SCHOOL","250 EAST 156TH ST ROOM 413, BRONX, NY 10451",,,,,,,,,,,
"20230728109","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Homeless Services","Award","Human Services/Client Services","Sanctuary Facility FOR FAMILIES WITH CHILDREN at 12-02 37th Avenue, Queens","Emergency Purchase","Procurement",,"07123E0051001",,,,,,"8041173",,"<p>Located at Hotel Nirvana, 12-02 37th Avenue, LIC NY 11101. 164 units. HANYC will cover rent.</p>",,,,,,"HOME/LIFE SERVICES, INC","9201 4th Avenue, 6th Floor , Brooklyn, NY 11209",,,,,,,,,,,
"20230728106","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039234",,,,,,"2373591",,,,,,,,"BROOKLYN PROSPECT CHARTER SCHOOL","BROOKLYN PROSPECT CHARTER SCHOOL 397 Bridge Street, 9th Floor, BROOKLYN, NY 11201",,,,,,,,,,,
"20230728102","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Information Technology and Telecommunications","Award","Goods","CA Mainframe Software Support","Intergovernmental Purchase","Procurement",,"85823O0004001",,,,,,"13436320.21",,,,,,,,"DELL MARKETING LP","DELL MARKETING LP One Dell Way, MS RR#1-33, Round Rock, TX 78682",,,,,,,,,,,
"20230728108","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Homeless Services","Award","Human Services/Client Services","Renewal + Allowance - Andrews Safe Haven","Renewal","Procurement",,"07119P8247KXLR001",,,,,,"30410435",,"<p>Located at 197 Bowery, New York, NY 10002.</p>",,,,,,"COMMON GROUND MANAGEMENT CORP","505 8TH AVENUE 15TH FLOOR, NEW YORK, NY 10018",,,,,,,,,,,
"20230728112","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","MOIA Legal Support Center program","Renewal","Procurement",,"06921P8341KXLR001",,,,,,"262500",,"<p>Renewal (18 Months) - Provision of MOIA Legal Support Center program (Action NYC in CBO's - Model 1)</p>",,,,,,"MINKWON CENTER FOR COMMUNITY ACTION, INC","133-29 41ST AVE Suite 202, FLUSHING, NY 11355-2442",,,,,,,,,,,
"20230728101","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Citywide Administrative Services","Award","Goods","Iron Castings, Water Main (DEP-BWSO)","Competitive Sealed Bids","Procurement",,"85723B0083001",,,,,,"1095931.25",,,,,,,,"GENERAL FOUNDRIES INC","1 PROGRESS ROAD , NORTH BRUNSWICK, NJ 08902",,,,,,,,,,,
"20230728114","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Mayor's Office of Criminal Justice","Award","Human Services/Client Services","Family Justice Center - Case Mngt","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"00222P0004003",,,,,,"1217316",,"<p>The NYC Family Justice Centers (FJCs) provide free and confidential services to survivors and their children regardless of their language capacity, immigration status, income, gender identity or sexual orientation. The NYC FJCs are walk-in centers operating M-F, 9AM to 5PM, with appts offered after 5PM, for case mgmt, legal svcs, individual and group counseling, and family programming, as needed in each borough. At each FJC, onsite community-based organizations and government agencies provide free and confidential services to victims of domestic and gender-based violence. The goal of the FJCs is to increase safety for survivors and their children by providing greater access to services and strengthening collaboration between criminal justice, social services and civil legal service providers. Services include case management, individual and group counseling for adults and children, mental health services, immigration, family, housing eviction and matrimonial legal services, criminal justice advocacy, economic empowerment services, housing and shelter advocacy and wellness and family programming.</p>",,,"Procurement is being issued through PASSPort, serving as a legacy to the HHS Accelerator system.",,,"URBAN RESOURCE INSTITUTE","75 BROAD STREET Suite 505, NEW YORK, NY 10004",,,,,,,,,,,
"20230728105","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039091",,,,,,"1956318",,,,,,,,"SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATI","555 BERGEN AVE 3RD FL, BRONX, NY 10455-1368",,,,,,,,,,,
"20230728111","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Renewal of MOIA Legal Support Center Services (Action NYC) IN PUBLIC HOSPITALS","Renewal","Procurement",,"06921P8356KXLR001",,,,,,"1950000",,"<p>18 month renewal.</p>",,,,,,"NEW YORK LEGAL ASSISTANCE GROUP  INC","100 Pearl Street 19TH FL, NEW  YORK, NY 10004",,,,,,,,,,,
"20230728110","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Scatter-Site Supportive Housing for HIV/AIDS Services AdminISTRATION (HASA) CLIENTS AND THEIR FAMILIES","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"06921P0334011",,,,,,"10477326",,"<p>Service Area 12.</p>",,,,,,"PROJECT HOSPITALITY INC","100 park Avenue , Staten Island, NY 10302",,,,,,,,,,,
"20230727130","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Citywide Administrative Services","Award","Goods","Sewer Ejection System","M/WBE Noncompetitive Small Purchase","Procurement",,"85623W0056001",,,,,,"33261.57",,"<p>Required for 60 Centre Street New York, NY 10007.</p>",,,,,,"PINA M INC","200 Village Center Drive 7323, Freehold, NJ 07728",,,,,,,,,,,
"20230728107","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039318",,,,,,"1290258",,,,,,,,"SCHOOL SETTLEMENT ASSOC INC","2 Kingsland Avenue , BROOKLYN, NY 11211-2306",,,,,,,,,,,
"20230728115","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Health and Mental Hygiene","Award","Goods","Survey Monkey Licenses","Renewal","Procurement",,"81620U8905KXLR001",,,,,,"210000",,"<p>The Contractor shall provide Survey Monkey licenses, it is an online application for the agency staff to create and conduct survey, polls, quizzes and questionnaires. Conducting surveys is an unbiased approach to decision-making.  This vendor will provide the following:  DOHMH purchased 150 enterprise licenses but needs to cover and covert existing paid accounts and DOHMH user's personal account using health department email to agency enterprise accounts, either paid or free. Over 6 months analysis, we found we can convert 150 enterprise licenses into 365 licenses to cover all existing and outstanding accounts for DOHMH (65 enterprise/Power User licenses and 300 standard user licenses).  The overall cost of this contract and the yearly cost will not change.</p>",,,,,,"MOMENTIVE INC","One Curiosity Way , San Mateo, CA 94403",,,,,,,,,,,
"20230728113","2023-08-03T00:00:00.000","2023-08-03T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","SSI Maximizing Access to Federal Disability Benefits Project","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"06923P0017001",,,,,,"3000000",,"<p>Maximization of Social Security Disability Income (SSDI) and Supplemental Security Income (SSI) benefits to vulnerable client population.</p>",,,"Judgment is required in evaluating competing proposals, and it is in the best interest of the City to require a balancing of price, quality and other factors.",,,"THE LEGAL AID SOCIETY","199 WATER STREET , NEW YORK, NY 10038",,,,,,,,,,,
"20230727108","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Parks and Recreation","Award","Construction/Construction Services","Q499-118M Bay Breeze Park Construction","Competitive Sealed Bids","Procurement",,"84621B0177001",,,,,,"6572606.3",,"<p>On Beach 88th Street along Beach Channel Drive, Borough of Queens.</p>",,,,,,"KELCO CONSTRUCTION INC","25 Newton Place , Hauppauge, NY 11788",,,,,,,,,,,
"20230727118","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Services (other than human services)","CURRIER MCCABE & ASSOCIATES INC Renewal #1","Renewal","Procurement",,"06921G8078KXLR001",,,,,,"1503000",,"<p>DSS/ITS is requesting to utilize the two-year renewal option to the current contract with CMA Consulting. (DSS-ITS-C-20180411-1 Amendment 2; PIN: 18GPMMI33654). The original contract expired on January 31, 2023. The renewal period is from February 1, 2023 to January 31, 2025 in the amount of $1,503,000.00.</p>",,,,,,"CURRIER MCCABE & ASSOCIATES INC","CMA CONSULTING SERVICES 700 TROY SCHENECTADY ROAD, LATHAM, NY 12110",,,,,,,,,,,
"20230727104","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Citywide Administrative Services","Award","Services (other than human services)","professional DevelOPMENT Training renewal #1","Renewal","Procurement",,"85619P8210KXLR001",,,,,,"376937.02",,,,,,,,"Consensus LLC","1501 BROADWAY SUITE 1200 , NEW YORK, NY 10036",,,,,,,,,,,
"20230727121","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","City Planning","Award","Goods","CoStar Subscription","Other","Procurement",,"03023U0001001",,,,,,"37800",,"<p>One year contract for 5 licenses with CoStar commercial real estate database.</p>",,,,,,"COSTAR REALTY INFORMATION, INC","1331 L ST NW , WASHINGTON, DC 20005",,,,,,,,,,,
"20230726133","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Citywide Administrative Services","Award","Goods","DOC Shelf Stable","Competitive Sealed Bids","Procurement",,"85723B0110001",,,,,,"313582.5",,,,,,,,"FINESSE CREATIONS INC","3004 AVENUE J , BROOKLYN, NY 11210",,,,,,,,,,,
"20230727117","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS NAQ Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039264",,,,,,"1493055",,,,,,,,"MORNINGSIDE CTR FOR TEACHING SOCIAL RESPONSIBILITY","475 RIVERSIDE DRIVE, #550 , NEW YORK, NY 10115",,,,,,,,,,,
"20230727119","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","NYNY III Scatter Site Supportive Housing - Service Area 5","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"06921P0332005",,,,,,"17486300",,"<p>As part of the New York/New York III Supportive Housing agreement signed in November 2005 between Mayor Michael R. Bloomberg and Governor George E. Pataki, the City of New York and the State of New York agreed to develop 9,000 new units of supportive housing in New York City over the next ten (10) years. The HIV/AIDS Services Administration (HASA) is responsible for 1,000 of these units. The Department of Social Services (DSS)/New York City Human Resources Administration (HRA) (Agency) is seeking qualified vendors to operate and maintain approximately 350 units of scatter- site permanent supportive housing for HASA clients under the New York/New York III program. Supportive housing is a pairing of rental assistance and supportive services in either a congregate building constructed or renovated for this purpose or in scattered-site apartments acquired for the purposes of housing and serving the clients. This housing model provides case management and other related social service supports, to provide clients with permanent, stable housing and maximize their access to, and participation in, health and behavioral health treatment.</p>",,,,,,"HARLEM UNITED COMMUNITY AIDS CENTER, INC.","306 Lenox Avenue , New york city, NY 10027",,,,,,,,,,,
"20230727103","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Citywide Administrative Services","Award","Goods","Emergency Shower Trailers for Asylum Seekers, STATEN ISLAND","Emergency Purchase","Procurement",,"85623E0002001",,,,,,"2000000",,,,,,,,"Imperial Restrooms Inc","12735 Beagle Rd , Hudson, FL 34667",,,,,,,,,,,
"20230727114","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039163",,,,,,"3904776",,,,,,,,"YOUNG MENS AND WOMENS HEBREW ASSO WASHINGTON HEIGH","54 NAGLE AVENUE , NEW YORK, NY 10040-1406",,,,,,,,,,,
"20230726134","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Citywide Administrative Services","Award","Goods","DOC Shelf Stable","Competitive Sealed Bids","Procurement",,"85723B0110008",,,,,,"161121",,,,,,,,"Mivila Corp. Mivila Foods.",,,,,,,,,,,,
"20230727102","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039145",,,,,,"945360",,,,,,,,"SCAN-HARBOR INC","345 E 102ND ST, SUITE 301 , NEW YORK, NY 10029",,,,,,,,,,,
"20230727113","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039012",,,,,,"642423",,,,,,,,"HENRY STREET SETTLEMENT","265 HENRY STREET , NEW YORK, NY 10002-4899",,,,,,,,,,,
"20230727106","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Design and Construction","Award","Construction/Construction Services","Asbestos, Lead and Mold Abatement Services, BROOKLYN AND QUEENS","Competitive Sealed Bids","Procurement",,"85023B0058001",,,,,,"2295140",,,,,,,,"D & S RESTORATION, INC","20 CALIFORNIA AVENUE , PATERSON, NJ 07503-2503",,,,,,,,,,,
"20230726135","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Citywide Administrative Services","Award","Goods","DOC SHELF STABLE","Competitive Sealed Bids","Procurement",,"85723B0110004",,,,,,"186625",,,,,,,,"Element 9 LLC",,,,,,,,,,,,
"20230727115","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS PROGRAM","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039015",,,,,,"292779",,,,,,,,"EDITH & CARL MARKS JEWISH COMMUNITY HOUSE OF BENSO","7802 BAY PARKWAY , BROOKLYN, NY 11214-1508",,,,,,,,,,,
"20230727101","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Sanitation","Award","Services (other than human services)","Quality Assurance Support","Innovative Procurement","Procurement","Other (Describe below in Other Legally Mandated Information)","82723W0064001",,,,,,"1000000",,,,,,,,"Geeksoft, LLC",,,,,,,,,,,,
"20230727112","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039369",,,,,,"592224",,,,,,,,"THE KINGSBRIDGE HEIGHTS COMMUNITY CENTER INC","3101 KINGSBRIDGE TERRACE , BRONX, NY 10463-4324",,,,,,,,,,,
"20230726140","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Transportation","Award","Services (other than human services)","ForeScout ActiveCare Advanced ReneWAL","M/WBE Noncompetitive Small Purchase","Procurement",,"84123W0083001",,,,,,"334524",,,,,,,,"QUALITY AND ASSURANCE TECHNOLOGY CORP","18 MARGINWOOD DRIVE , RIDGE, NY 11961",,,,,,,,,,,
"20230726132","2023-08-02T00:00:00.000","2023-08-02T00:00:00.000","Citywide Administrative Services","Award","Goods","DOC Shelf Stable","Competitive Sealed Bids","Procurement",,"85723B0110006",,,,,,"746123.48",,,,,,,,"ATLANTIC BEVERAGE COMPANY LLC",,,,,,,,,,,,
